tic,time,open,high,low,close,volume,day
688567.sh,2020-08-31,23.68,25.81,23.34,25.25,148725,0
688567.sh,2020-09-01,25.15,26.92,24.82,26.72,146924,1
688567.sh,2020-09-02,27.8,27.8,26.34,27.15,148489,2
688567.sh,2020-09-03,26.54,27.37,25.95,26.2,84891,3
688567.sh,2020-09-04,25.63,26.2,25.46,25.9,44326,4
688567.sh,2020-09-07,25.88,27.65,25.73,26.81,123186,0
688567.sh,2020-09-08,26.7,27.09,25.76,26.8,77860,1
688567.sh,2020-09-09,26.3,26.52,25.48,25.48,61670,2
688567.sh,2020-09-10,25.48,27.2,25.48,25.75,89962,3
688567.sh,2020-09-11,25.75,27.15,25.53,26.78,86138,4
688567.sh,2020-09-14,27.36,28.09,26.77,26.8,109505,0
688567.sh,2020-09-15,27.1,29.42,26.8,28.44,129900,1
688567.sh,2020-09-16,28.93,29.28,27.91,28.39,79674,2
688567.sh,2020-09-17,28.19,30.42,27.89,29.65,151447,3
688567.sh,2020-09-18,29.5,29.96,28.85,29.69,77303,4
688567.sh,2020-09-21,30.1,30.4,27.55,27.58,126647,0
688567.sh,2020-09-22,27.62,28.1,26.9,27.1,75513,1
688567.sh,2020-09-23,27.23,27.91,26.85,27.7,50475,2
688567.sh,2020-09-24,27.05,27.6,26.41,26.61,53425,3
688567.sh,2020-09-25,27.0,27.05,25.5,25.55,47290,4
688567.sh,2020-09-28,25.8,26.18,24.91,25.2,45396,0
688567.sh,2020-09-29,25.51,25.94,25.24,25.84,28919,1
688567.sh,2020-09-30,25.8,26.38,25.52,25.95,32632,2
688567.sh,2020-10-09,27.1,29.28,27.1,28.74,120773,4
688567.sh,2020-10-12,29.04,30.89,29.04,30.61,159998,0
688567.sh,2020-10-13,30.27,32.23,29.98,30.27,130103,1
688567.sh,2020-10-14,30.04,31.85,30.0,30.93,95091,2
688567.sh,2020-10-15,31.33,32.18,29.91,30.17,103705,3
688567.sh,2020-10-16,30.13,30.99,29.42,30.19,72581,4
688567.sh,2020-10-19,30.45,31.76,29.8,30.88,68673,0
688567.sh,2020-10-20,31.0,33.28,31.0,33.22,93746,1
688567.sh,2020-10-21,33.23,33.44,31.45,31.45,71823,2
688567.sh,2020-10-22,31.8,31.8,30.09,30.23,99831,3
688567.sh,2020-10-23,30.73,32.15,30.18,30.63,100394,4
688567.sh,2020-10-26,30.14,32.05,30.0,31.56,71534,0
688567.sh,2020-10-27,31.26,32.6,31.23,32.29,59878,1
688567.sh,2020-10-28,32.62,32.98,30.38,31.7,81144,2
688567.sh,2020-10-29,31.91,33.18,31.3,31.86,80980,3
688567.sh,2020-10-30,32.4,32.96,30.84,31.54,85462,4
688567.sh,2020-11-02,30.5,31.95,29.1,31.28,112580,0
688567.sh,2020-11-03,32.0,33.18,30.78,31.13,88490,1
688567.sh,2020-11-04,31.23,32.93,30.52,32.05,96942,2
688567.sh,2020-11-05,33.25,35.2,32.52,34.2,140419,3
688567.sh,2020-11-06,34.2,35.94,32.86,34.51,147986,4
688567.sh,2020-11-09,34.53,35.66,34.04,34.99,102018,0
688567.sh,2020-11-10,34.74,34.88,32.88,33.79,96357,1
688567.sh,2020-11-11,33.4,34.07,31.0,31.08,101914,2
688567.sh,2020-11-12,31.5,31.9,30.3,30.82,61123,3
688567.sh,2020-11-13,31.08,31.86,30.81,31.0,54735,4
688567.sh,2020-11-16,31.1,31.56,30.05,30.33,54672,0
688567.sh,2020-11-17,30.5,30.88,28.86,29.78,84524,1
688567.sh,2020-11-18,29.73,30.84,29.6,29.93,66697,2
688567.sh,2020-11-19,29.81,30.0,28.76,30.0,50733,3
688567.sh,2020-11-20,30.1,31.1,30.04,30.34,54197,4
688567.sh,2020-11-23,30.34,30.8,29.66,30.43,55401,0
688567.sh,2020-11-24,30.7,32.28,30.33,30.61,84586,1
688567.sh,2020-11-25,30.6,30.71,28.87,28.9,66123,2
688567.sh,2020-11-26,28.8,29.43,27.5,27.96,79063,3
688567.sh,2020-11-27,27.95,28.09,27.06,27.74,57399,4
688567.sh,2020-11-30,28.4,29.1,27.5,28.3,80534,0
688567.sh,2020-12-01,28.7,29.9,27.78,29.9,69663,1
688567.sh,2020-12-02,29.99,29.99,28.41,29.3,79138,2
688567.sh,2020-12-03,29.19,30.4,28.9,29.68,44750,3
688567.sh,2020-12-04,29.68,30.66,29.16,29.82,50292,4
688567.sh,2020-12-07,30.1,31.6,30.01,31.12,86375,0
688567.sh,2020-12-08,31.3,33.01,31.08,32.35,103963,1
688567.sh,2020-12-09,32.59,33.25,31.77,31.77,62985,2
688567.sh,2020-12-10,32.11,32.2,31.29,31.57,42460,3
688567.sh,2020-12-11,31.7,32.94,31.21,32.06,57943,4
688567.sh,2020-12-14,32.2,32.5,31.28,32.22,35217,0
688567.sh,2020-12-15,32.2,32.77,31.42,32.55,40992,1
688567.sh,2020-12-16,32.38,34.07,32.38,32.66,83356,2
688567.sh,2020-12-17,32.52,34.5,32.4,34.14,103688,3
688567.sh,2020-12-18,34.48,37.84,34.25,35.75,142439,4
688567.sh,2020-12-21,37.0,38.67,36.0,38.01,130713,0
688567.sh,2020-12-22,37.8,38.73,36.1,36.88,122756,1
688567.sh,2020-12-23,37.15,39.0,37.15,38.56,109149,2
688567.sh,2020-12-24,38.68,40.5,38.58,39.4,111709,3
688567.sh,2020-12-25,43.3,46.5,40.01,45.38,239427,4
688567.sh,2020-12-28,44.77,47.99,44.1,45.92,167089,0
688567.sh,2020-12-29,46.62,47.2,40.3,41.39,201765,1
688567.sh,2020-12-30,42.18,46.54,42.18,45.81,169840,2
688567.sh,2020-12-31,45.94,48.1,45.03,45.75,106903,3
688567.sh,2021-01-04,46.79,50.2,45.5,50.09,154022,0
688567.sh,2021-01-05,50.0,50.0,47.05,48.66,138490,1
688567.sh,2021-01-06,48.0,49.05,44.88,46.44,124094,2
688567.sh,2021-01-07,47.25,47.5,43.5,44.95,136539,3
688567.sh,2021-01-08,44.35,45.45,39.05,41.71,146399,4
688567.sh,2021-01-11,42.14,42.2,38.03,38.4,149251,0
688567.sh,2021-01-12,39.24,42.09,38.61,40.8,106411,1
688567.sh,2021-01-13,41.0,42.4,37.8,37.99,110758,2
688567.sh,2021-01-14,37.99,38.5,36.66,37.45,76677,3
688567.sh,2021-01-15,37.2,38.75,37.18,37.8,72707,4
688567.sh,2021-01-18,37.47,38.75,36.24,38.16,78131,0
688567.sh,2021-01-19,37.8,41.0,37.8,38.78,112644,1
688567.sh,2021-01-20,39.13,42.5,39.03,42.16,118800,2
688567.sh,2021-01-21,42.0,42.53,40.78,41.41,63804,3
688567.sh,2021-01-22,41.3,42.48,40.1,41.5,56315,4
688567.sh,2021-01-25,41.25,41.96,38.35,38.57,113047,0
688567.sh,2021-01-26,38.95,38.95,35.88,37.2,84461,1
688567.sh,2021-01-27,37.08,38.63,36.31,38.39,48865,2
