tic,time,open,high,low,close,volume,day
002460.sz,2020-10-28,62.8,64.55,62.28,63.58,388702,2
002460.sz,2020-10-29,62.0,63.77,61.6,63.5,230564,3
002460.sz,2020-10-30,63.0,63.0,59.93,60.82,306130,4
002460.sz,2020-11-02,61.17,64.78,60.32,64.24,299450,0
002460.sz,2020-11-03,65.06,66.4,62.66,65.65,370604,1
002460.sz,2020-11-04,65.01,69.2,65.01,68.4,385721,2
002460.sz,2020-11-05,68.51,73.85,68.18,72.2,450346,3
002460.sz,2020-11-06,72.0,76.97,70.5,75.1,522905,4
002460.sz,2020-11-09,75.07,78.65,73.35,76.48,389513,0
002460.sz,2020-11-10,75.98,75.98,71.51,72.63,368859,1
002460.sz,2020-11-11,71.3,74.79,71.0,71.76,306010,2
002460.sz,2020-11-12,73.0,74.47,71.8,72.98,222057,3
002460.sz,2020-11-13,75.0,75.8,72.5,74.01,298089,4
002460.sz,2020-11-16,73.91,79.03,73.1,78.42,334060,0
002460.sz,2020-11-17,79.15,82.2,75.3,77.14,397029,1
002460.sz,2020-11-18,77.31,78.5,69.88,70.8,454760,2
002460.sz,2020-11-19,71.6,72.8,69.14,72.6,318825,3
002460.sz,2020-11-20,72.5,75.99,72.0,75.49,308886,4
002460.sz,2020-11-23,75.84,81.31,75.4,81.3,370354,0
002460.sz,2020-11-24,82.4,84.94,80.51,83.22,347210,1
002460.sz,2020-11-25,82.7,82.8,78.9,79.47,284016,2
002460.sz,2020-11-26,80.01,81.13,76.68,79.75,234536,3
002460.sz,2020-11-27,79.12,80.49,75.11,77.25,237433,4
002460.sz,2020-11-30,77.21,79.8,75.25,78.2,282881,0
002460.sz,2020-12-01,77.0,78.87,76.15,78.32,173716,1
002460.sz,2020-12-02,77.75,78.71,74.8,75.45,254916,2
002460.sz,2020-12-03,75.18,76.02,73.0,74.76,173493,3
002460.sz,2020-12-04,75.11,78.53,75.11,78.02,268703,4
002460.sz,2020-12-07,78.02,81.4,77.8,79.8,273904,0
002460.sz,2020-12-08,80.88,83.8,80.03,82.24,251595,1
002460.sz,2020-12-09,83.13,85.65,79.2,80.0,356190,2
002460.sz,2020-12-10,79.14,80.55,77.49,79.0,203631,3
